area_name,area_type,data_layer,uncertainty_score,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,gear_type,end_use_type,tonnes,landed_value
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1967,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Discards,Unreported,other,,0.0037148049
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1967,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,33.9110647692,155670.74357589136
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1967,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,purse seine,Direct human consumption,0.0794461195,364.7020990860072
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1967,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,other,Direct human consumption,0.3295060348,1512.616893718078
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1967,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Discards,Unreported,longline,,1.1442995168
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1967,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Landings,Reported,longline,Direct human consumption,3.4779588012,9140.795666992095
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1967,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Industrial,Discards,Unreported,longline,,0.0384573889
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1967,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,longline,Direct human consumption,0.3775627748,2917.059814380211
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1967,"Istiompax indica","Black marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Taiwan",Industrial,Landings,Reported,longline,Direct human consumption,0.1970702582,268.3206158885731
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1967,"Istiompax indica","Black marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,0.0651719673,110.35406290454766
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1967,"Kajikia audax","Striped marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Taiwan",Industrial,Landings,Reported,longline,Direct human consumption,1.0290431374,1401.0916255989773
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1967,"Kajikia audax","Striped marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,18.9375173012,32066.424608167083
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1967,"Kajikia audax","Striped marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,gillnet,Direct human consumption,0.0052664174,8.917493004669772
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1967,"Kajikia audax","Striped marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,other,Direct human consumption,2.8754638595,4868.951066762374
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1967,"Xiphias gladius","Swordfish","Large pelagics (>=90 cm)","Tuna & billfishes","Taiwan",Industrial,Discards,Unreported,longline,,3.3823047203
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1967,"Xiphias gladius","Swordfish","Large pelagics (>=90 cm)","Tuna & billfishes","Taiwan",Industrial,Landings,Reported,longline,Direct human consumption,0.7542021780,2127.0560390510027
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1967,"Xiphias gladius","Swordfish","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Discards,Unreported,longline,,13.4959550624
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1967,"Xiphias gladius","Swordfish","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Discards,Unreported,other,,0.0150989516
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1967,"Xiphias gladius","Swordfish","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,10.6965450095,37517.07266278499
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1967,"Xiphias gladius","Swordfish","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,other,Direct human consumption,1.1942033473,4188.550014471948
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1967,"Xiphias gladius","Swordfish","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Discards,Unreported,longline,,2.6933197905
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1967,"Carcharhinus longimanus","Oceanic whitetip shark","Large sharks (>=90 cm)","Sharks & rays","Taiwan",Industrial,Discards,Unreported,longline,,1.3987848242
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1967,"Carcharhinus longimanus","Oceanic whitetip shark","Large sharks (>=90 cm)","Sharks & rays","Japan",Industrial,Discards,Unreported,longline,,4.1307398288
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1967,"Carcharhinus longimanus","Oceanic whitetip shark","Large sharks (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Discards,Unreported,longline,,0.4843273636
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1967,"Prionace glauca","Blue shark","Large sharks (>=90 cm)","Sharks & rays","Taiwan",Industrial,Discards,Unreported,longline,,26.1706067843
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1967,"Prionace glauca","Blue shark","Large sharks (>=90 cm)","Sharks & rays","Japan",Industrial,Discards,Unreported,longline,,74.9899039569
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1967,"Prionace glauca","Blue shark","Large sharks (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Discards,Unreported,longline,,15.3584625879
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1967,"Prionace glauca","Blue shark","Large sharks (>=90 cm)","Sharks & rays","USA",Industrial,Discards,Unreported,longline,,0.1620879302
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1967,"Thunnus orientalis","Pacific bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Discards,Unreported,longline,,0.0413336567
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1967,"Thunnus orientalis","Pacific bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Discards,Unreported,purse seine,,0.0930962109
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1967,"Thunnus orientalis","Pacific bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Discards,Unreported,other,,0.0378175801
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1967,"Thunnus orientalis","Pacific bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,purse seine,Direct human consumption,6.9177469492,16538.728038290745
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1967,"Thunnus orientalis","Pacific bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,gillnet,Direct human consumption,0.0417505619,99.81590732779144
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,1967,"Thunnus orientalis","Pacific bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,other,Direct human consumption,3.0681310361,7335.18950083253
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1968,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Taiwan",Industrial,Landings,Reported,unknown class,Direct human consumption,363.6522544083,134051.20318558108
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1968,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Taiwan",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.1820081353,0.006469229637488515
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1968,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Taiwan",Industrial,Landings,Reported,unknown class,Other,0.1820081353,0.006469229637488515
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1968,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Japan",Industrial,Discards,Unreported,longline,,0.9890268570
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1968,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Korea (South)",Industrial,Discards,Unreported,longline,,18.0274905500
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1968,"Marine finfishes not identified","Finfishes","Medium demersals (30 - 89 cm)","Other fishes & inverts","Japan",Industrial,Landings,Unreported,longline,Direct human consumption,0.9687334229,792.5661499774099
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1968,"Marine finfishes not identified","Finfishes","Medium demersals (30 - 89 cm)","Other fishes & inverts","Japan",Industrial,Landings,Unreported,longline,Fishmeal and fish oil,0.0004848516,0.0016748366562197659
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1968,"Marine finfishes not identified","Finfishes","Medium demersals (30 - 89 cm)","Other fishes & inverts","Japan",Industrial,Landings,Unreported,longline,Other,0.0004848516,0.0016748366562197659
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1968,"Marine finfishes not identified","Finfishes","Medium demersals (30 - 89 cm)","Other fishes & inverts","Korea (South)",Industrial,Landings,Unreported,longline,Direct human consumption,17.6575919028,9054.22512996086
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1968,"Marine finfishes not identified","Finfishes","Medium demersals (30 - 89 cm)","Other fishes & inverts","Korea (South)",Industrial,Landings,Unreported,longline,Fishmeal and fish oil,0.0088376336,0.022239512340131024
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1968,"Marine finfishes not identified","Finfishes","Medium demersals (30 - 89 cm)","Other fishes & inverts","Korea (South)",Industrial,Landings,Unreported,longline,Other,0.0088376336,0.022239512340131024
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1968,"Elasmobranchii","Sharks, rays, skates","Large sharks (>=90 cm)","Sharks & rays","Japan",Industrial,Landings,Unreported,longline,Direct human consumption,0.4861314090,529.0242415809147
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1968,"Elasmobranchii","Sharks, rays, skates","Large sharks (>=90 cm)","Sharks & rays","Japan",Industrial,Landings,Unreported,longline,Fishmeal and fish oil,0.0002433090,1.6406289310716922e-05
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1968,"Elasmobranchii","Sharks, rays, skates","Large sharks (>=90 cm)","Sharks & rays","Japan",Industrial,Landings,Unreported,longline,Other,0.0002433090,1.6406289310716922e-05
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1968,"Elasmobranchii","Sharks, rays, skates","Large sharks (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Landings,Unreported,longline,Direct human consumption,8.8609619792,6043.536710959451
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1968,"Elasmobranchii","Sharks, rays, skates","Large sharks (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Landings,Unreported,longline,Fishmeal and fish oil,0.0044349159,0.00021785280835348846
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1968,"Elasmobranchii","Sharks, rays, skates","Large sharks (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Landings,Unreported,longline,Other,0.0044349159,0.00021785280835348846
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1968,"Scombridae","Mackerels, tunas, bonitos","Medium pelagics (30 - 89 cm)","Perch-likes","Japan",Industrial,Landings,Unreported,unknown class,Direct human consumption,0.0876560122,89.57602953619258
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1968,"Scombridae","Mackerels, tunas, bonitos","Medium pelagics (30 - 89 cm)","Perch-likes","Japan",Industrial,Landings,Unreported,unknown class,Fishmeal and fish oil,0.0000438719,0.00039533948890927415
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1968,"Scombridae","Mackerels, tunas, bonitos","Medium pelagics (30 - 89 cm)","Perch-likes","Japan",Industrial,Landings,Unreported,unknown class,Other,0.0000438719,0.00039533948890927415
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1968,"Scombridae","Mackerels, tunas, bonitos","Medium pelagics (30 - 89 cm)","Perch-likes","Korea (South)",Industrial,Landings,Reported,unknown class,Direct human consumption,242.3309414319,155205.67382581023
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1968,"Scombridae","Mackerels, tunas, bonitos","Medium pelagics (30 - 89 cm)","Perch-likes","Korea (South)",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.1212867575,0.7962014565012545
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1968,"Scombridae","Mackerels, tunas, bonitos","Medium pelagics (30 - 89 cm)","Perch-likes","Korea (South)",Industrial,Landings,Reported,unknown class,Other,0.1212867575,0.7962014565012545
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1968,"Scombridae","Mackerels, tunas, bonitos","Medium pelagics (30 - 89 cm)","Perch-likes","Korea (South)",Industrial,Landings,Unreported,unknown class,Direct human consumption,1.5977502794,1023.3109616537165
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1968,"Scombridae","Mackerels, tunas, bonitos","Medium pelagics (30 - 89 cm)","Perch-likes","Korea (South)",Industrial,Landings,Unreported,unknown class,Fishmeal and fish oil,0.0007996748,0.005249561166409492
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1968,"Scombridae","Mackerels, tunas, bonitos","Medium pelagics (30 - 89 cm)","Perch-likes","Korea (South)",Industrial,Landings,Unreported,unknown class,Other,0.0007996748,0.005249561166409492
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1968,"Isurus oxyrinchus","Shortfin mako","Large sharks (>=90 cm)","Sharks & rays","Japan",Industrial,Landings,Unreported,longline,Direct human consumption,1.0479735604,611.4617620806432
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1968,"Isurus oxyrinchus","Shortfin mako","Large sharks (>=90 cm)","Sharks & rays","Japan",Industrial,Landings,Unreported,longline,Fishmeal and fish oil,0.0005245113,3.536771561110611e-05
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1968,"Isurus oxyrinchus","Shortfin mako","Large sharks (>=90 cm)","Sharks & rays","Japan",Industrial,Landings,Unreported,longline,Other,0.0005245113,3.536771561110611e-05
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1968,"Isurus oxyrinchus","Shortfin mako","Large sharks (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Landings,Unreported,longline,Direct human consumption,19.1019417971,6985.29931666968
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1968,"Isurus oxyrinchus","Shortfin mako","Large sharks (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Landings,Unreported,longline,Fishmeal and fish oil,0.0095605314,0.00046963429876861973
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1968,"Isurus oxyrinchus","Shortfin mako","Large sharks (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Landings,Unreported,longline,Other,0.0095605314,0.00046963429876861973
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1968,"Prionace glauca","Blue shark","Large sharks (>=90 cm)","Sharks & rays","Japan",Industrial,Landings,Unreported,longline,Direct human consumption,0.0218805436,12.766653875778513
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1968,"Prionace glauca","Blue shark","Large sharks (>=90 cm)","Sharks & rays","Japan",Industrial,Landings,Unreported,longline,Fishmeal and fish oil,0.0000109512,7.38439280401658e-07
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1968,"Prionace glauca","Blue shark","Large sharks (>=90 cm)","Sharks & rays","Japan",Industrial,Landings,Unreported,longline,Other,0.0000109512,7.38439280401658e-07
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1968,"Prionace glauca","Blue shark","Large sharks (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Landings,Unreported,longline,Direct human consumption,0.3988276871,145.84542240035003
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1968,"Prionace glauca","Blue shark","Large sharks (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Landings,Unreported,longline,Fishmeal and fish oil,0.0001996135,9.805451358991573e-06
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1968,"Prionace glauca","Blue shark","Large sharks (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Landings,Unreported,longline,Other,0.0001996135,9.805451358991573e-06
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1968,"Alopias vulpinus","Thresher","Large sharks (>=90 cm)","Sharks & rays","Japan",Industrial,Landings,Unreported,longline,Direct human consumption,0.4786511178,279.27885486543005
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1968,"Alopias vulpinus","Thresher","Large sharks (>=90 cm)","Sharks & rays","Japan",Industrial,Landings,Unreported,longline,Fishmeal and fish oil,0.0002395651,1.6153839418290905e-05
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,1968,"Alopias vulpinus","Thresher","Large sharks (>=90 cm)","Sharks & rays","Japan",Industrial,Landings,Unreported,longline,Other,0.0002395651,1.6153839418290905e-05
